# One mutant per line: file <TAB> sed expression <TAB> suite that must notice <TAB> label.
#
# Run with tools/mutate_check.sh --all. Every expression must match EXACTLY ONE line; a
# pattern that stops matching (a rename, or a long line re-wrapped) is a hard failure, not
# a skip, because a mutant that silently stops applying reports a coverage it is no longer
# providing.
#
# The sed delimiter is | so no pattern may contain one. A literal & in the REPLACEMENT
# means "the whole match" to sed and has to be written \&.
#
# Patterns are EXTENDED regexes, so + is a quantifier: `_index + delta` matches "_index"
# followed by two-or-more spaces and never the code you meant. Escape it as \+. This one
# fails as PATTERN-NOT-FOUND rather than as a wrong match, so it is loud - but it costs a
# round trip, and every other metacharacter in ( ) [ ] . ? * has the same trap.
#
# The rule: every gate ships with a mutant proving it bites. A rule with no mutant is a
# rule nobody has proven is tested.
scripts/data/migrations.gd	s|d = _v4_to_v5\(d\)|break|	tests/unit/test_saves.gd	a v4 save is handed on without being migrated
scripts/data/save_data.gd	s|if leader_hp < 0 or \(leader_hp < 1 and companions.is_empty\(\)\):|if false:|	tests/unit/test_saves.gd	a save claiming a player at nought health is accepted
scripts/autoload/game_state.gd	s|out.party = \{\} if party_unset\(\) else \{|out.party = {} if true else {|	tests/unit/test_saves.gd	a save forgets everything the player fought for
scripts/autoload/game_state.gd	s|^\tplayer_level = 1$|\tpass|	tests/unit/test_saves.gd	a new game starts at the last one's level

# --- M13: the fight, on screen ---
scripts/world/map_data.gd	s|map.enemies = file.get_array\("enemies"\)|map.enemies = []|	tests/unit/test_map_data.gd	maps stop carrying the enemies written into them
scripts/world/map_data.gd	s|out.append\("enemy .%s. names no EnemyDef" % enemy_id\)|pass|	tests/unit/test_map_data.gd	an enemy naming no definition ships as a fight that never opens
scripts/world/map_data.gd	s|out.append\("enemy id .%s. is used twice" % enemy_id\)|pass|	tests/unit/test_map_data.gd	an enemy and a chest share one memory of being dealt with
scripts/world/map_data.gd	s|^\t\tfor named: StringName in _formation_of\(entry as Dictionary\):$|\t\tfor named: StringName in []:|	tests/unit/test_map_data.gd	a misspelt enemy id goes unlisted and ships
scripts/world/world_scene.gd	s|Router.open_overlay\(Router.State.BATTLE\)|pass|	tests/integration/test_world_battles.gd	a fight opens without taking control, so the player walks away mid-battle
scripts/world/world_scene.gd	s|open_game_over\(\)$|pass|	tests/integration/test_world_battles.gd	losing drops the player back into the world as if nothing happened
scripts/world/world_scene.gd	s|if _game == null or _game.combat == null or GameState.player_hp > 0:|if true:|	tests/integration/test_world_battles.gd	a new game starts its first fight with a player at nought health
scripts/ui/battle_screen.gd	s|_committed = true|pass|	tests/integration/test_world_battles.gd	a won fight pays out again on every frame that follows
scripts/ui/slot_menu.gd	s|if slot\(_index\) == null:|if false:|	tests/unit/test_title_menu.gd	an empty slot is loaded from the title or the game-over screen
scripts/ui/slot_menu.gd	s|if not _has_any_save\(\):|if false:|	tests/unit/test_title_menu.gd	a player with no saves is shown a list of nothing
scripts/world/map_data.gd	s|"enemy": StringName\(str\(enemy.get\("enemy", ""\)\)\),|"enemy": \&"",|	tests/unit/test_map_data.gd	the projection drops the enemy id, so every fight opens against nothing

# --- M13: the quest, reworked around the fighting ---
scripts/world/world_scene.gd	s|if GameState.was_seen\(Interaction.seen_key\(data.id, String\(enemy_id\)\)\):|if false:|	tests/integration/test_world_battles.gd	everything the player has beaten is standing on its tile again
games/quest/quest_hooks.gd	s|if ctx.was_seen\(SEEN_KEEPER\):|if false:|	tests/unit/test_quest_hooks.gd	the warden never acknowledges the thing she barred the gate against
data/combat/quest_combat.tres	s|xp_curve = Array\[int\]\(\[10, 12\]\)|xp_curve = Array[int]([10, 40])|	tests/unit/test_battle_content.gd	the curve drifts off the fights it was balanced against
data/enemies/keeper.tres	s|max_hp = 30|max_hp = 12|	tests/unit/test_battle_content.gd	the boss becomes beatable by mashing, so the timing is decoration
data/enemies/keeper.tres	s|^attack = 8$|attack = 80|	tests/unit/test_battle_content.gd	the boss becomes a wall no timing can answer, which the arithmetic model could not see
data/items/tonic.tres	s|battle_heal = 10|battle_heal = 0|	tests/unit/test_battle_content.gd	the tonic stops healing, so the Item command has nothing behind it
scripts/ui/battle_logic.gd	s|return _combat.defend_cue_frames|return _combat.attack_cue_frames|	tests/unit/test_battle_logic.gd	the enemy swing reports the player wind-up length, so the lean reads alike for both
scripts/ui/battle_logic.gd	s|^\t\t\treturn 1$|\t\t\treturn 0|	tests/unit/test_battle_logic.gd	a phase with no wind-up reports zero, and the view divides by it

# --- M13.2: the quest tells you where to go ---
games/quest/quest_hooks.gd	s|ctx.say\(DIALOG_ASKS\)|pass|	tests/unit/test_quest_hooks.gd	a new game opens with nobody having said what the player is for
games/quest/quest_hooks.gd	s|if ctx.map_id != START_MAP or ctx.has_flag\(FLAG_MET\):|if false:|	tests/unit/test_quest_hooks.gd	the opening conversation replays on every walk back into the village

# --- M13.3: the box states its capacity ---
scripts/ui/dialog_box.gd	s|const CHOICE_Y := TEXT_Y \+ TEXT_LINES \* LINE_HEIGHT \+ 2|const CHOICE_Y := TEXT_Y + 11|	tests/integration/test_dialog_box_layout.gd	choices are drawn back on top of the second line of text
scripts/ui/dialog_box.gd	s|_text.size = Vector2\(text_width\(_viewport.x\), TEXT_LINES \* LINE_HEIGHT\)|_text.size = Vector2(text_width(_viewport.x), LINE_HEIGHT)|	tests/integration/test_dialog_box_layout.gd	the text area shows one line of the two the writing is allowed
scripts/ui/dialog_box.gd	s|const TEXT_LINES := 2|const TEXT_LINES := 9|	tests/unit/test_dialog_fit.gd	the fit gate is told the box is nine lines tall and stops catching overflow
scripts/ui/dialog_box.gd	s|return CHOICE_Y \+ count \* CHOICE_PITCH \+ PAD_BOTTOM|return BOX_HEIGHT|	tests/integration/test_dialog_box_layout.gd	the box never grows, so the choices fall off the bottom of it

# --- M13.4: reading art without the import system ---
scripts/util/image_file.gd	s|if image.load_png_from_buffer\(bytes\) != OK:|if false:|	tests/unit/test_image_file.gd	an undecodable file reads as a blank image instead of as nothing

# --- M14: sound generated the way art is ---
scripts/soundgen/synth.gd	s|var q := clampi\(roundi\(samples\[i\] \* PEAK\), -32768, 32767\)|var q := roundi(samples[i] * PEAK)|	tests/unit/test_synth.gd	a sample past full scale wraps to the opposite sign instead of clamping
scripts/soundgen/synth.gd	s|return float\(left\) / float\(span\)|return 1.0|	tests/unit/test_synth.gd	every cue holds at full volume instead of decaying
scripts/soundgen/synth.gd	s|samples\[first \+ i\] \*= float\(n - i - 1\) / float\(n\)|samples[first + i] *= 1.0|	tests/unit/test_synth.gd	a cue stops ending on silence, so every play ends in a click
scripts/soundgen/procedural_sound_source.gd	s|return SeededRng.new\(base\).derive\(String\(cue_id\)\)|return SeededRng.new(base).derive("noise")|	tests/unit/test_sound_determinism.gd	every cue in a style draws the same noise
scripts/soundgen/procedural_sound_source.gd	s|var base := SeededRng.hash_seed\(0, String\(_style.id\)\)|var base := SeededRng.hash_seed(0, "")|	tests/unit/test_sound_determinism.gd	every voice shares one noise bed
scripts/soundgen/sound_bank.gd	s|if not cues.has\(cue\):|if false:|	tests/unit/test_sound_bank.gd	a bank missing a cue the template asks for passes validation
scripts/soundgen/sound_bank.gd	s|if Sfx.of\(cue\) < 0:|if false:|	tests/unit/test_sound_bank.gd	a cue left behind by a rename is generated forever with nothing playing it
scripts/util/sfx.gd	s|Cue.FOOTSTEP: &"footstep",||	tests/unit/test_sfx.gd	a cue in the enum has no id, so it silently resolves to no sound
scripts/util/sfx.gd	s|return -1|return 0|	tests/unit/test_sfx.gd	a sound name no cue has resolves to the first cue instead of being refused
scripts/data/sound_style.gd	s|if not Synth.TONES.has\(tone\):|if false:|	tests/unit/test_sound_bank.gd	a voice naming a waveform that does not exist passes validation

# --- M14: resolving a sound, across two roots ---
scripts/util/content_scan.gd	s|return file_name.trim_suffix\(".remap"\).trim_suffix\(".import"\)|return file_name.trim_suffix(".remap")|	tests/unit/test_content_scan.gd	imported assets become invisible to every scan in an exported build
scripts/autoload/audio_bus.gd	s|\t\t_sounds\[id\] = stream|\t\tif not _sounds.has(id): _sounds[id] = stream|	tests/unit/test_audio_bus.gd	a generated cue beats the file a game dropped in to replace it
scripts/autoload/audio_bus.gd	s|_next = \(_next \+ 1\) % _players.size\(\)|_next = 0|	tests/unit/test_audio_bus.gd	every cue cuts the one before it again
scripts/autoload/audio_bus.gd	s|if seen.has\(id\):|if false:|	tests/unit/test_audio_bus.gd	two files answering to one name pass in silence, and which wins depends on the filesystem
scripts/autoload/audio_bus.gd	s|if _requested.size\(\) > LOG_LIMIT:|if false:|	tests/unit/test_audio_bus.gd	the request log grows without bound in an autoload that outlives every scene
scripts/autoload/audio_bus.gd	s|\tif not _sounds.has\(cue\):|\tif false:|	tests/unit/test_audio_bus.gd	a voice that cannot play a cue stops reporting it
scripts/data/game_manifest.gd	s|if not FileAccess.file_exists\(cue\):|if false:|	tests/unit/test_game_manifest.gd	a game pointed at a voice with no generated cues passes validation
scripts/util/content_scan.gd	s|return in_order\(once_each\(_walk\(root, extensions\)\)\)|return in_order(_walk(root, extensions))|	tests/unit/test_content_scan.gd	a source and its import sidecar count as two files, doubling every work list

# --- M14: the template gets a voice ---
scripts/world/step_meter.gd	s|\t_carried -= _stride|\t_carried = 0.0|	tests/unit/test_step_meter.gd	the leftover distance is thrown away, so the cadence follows the frame rate
scripts/world/step_meter.gd	s|\t_carried = 0.0|\tpass|	tests/unit/test_step_meter.gd	being teleported counts as ground walked and lands a footstep on arrival
scripts/world/actor_body.gd	s|\t\tstep.footfall = _meter.advance\(was.distance_to\(global_position\)\)|\t\tstep.footfall = false|	tests/integration/test_world_sounds.gd	walking makes no sound at all
scripts/world/actor_body.gd	s|\t\t_meter.reset\(\)|\t\tpass|	tests/integration/test_world_sounds.gd	a warp counts the distance across the map as a stride
scripts/ui/battle_logic.gd	s|_want\(Sfx.Cue.TIMED_HIT if timed else Sfx.Cue.HIT\)|_want(Sfx.Cue.HIT)|	tests/unit/test_battle_sounds.gd	landing the timing sounds exactly like missing it
scripts/ui/battle_logic.gd	s|\t_sounds.clear\(\)|\tpass|	tests/unit/test_battle_sounds.gd	a drained cue plays again every frame, turning one hit into a stutter
scripts/ui/battle_logic.gd	s|\t\t_want\(Sfx.Cue.LEVEL_UP\)|\t\tpass|	tests/unit/test_battle_sounds.gd	levelling up is silent
scripts/ui/dialog_box.gd	s|\t\tsound_wanted.emit\(Sfx.id_of\(Sfx.Cue.PAGE\)\)|\t\tpass|	tests/integration/test_world_sounds.gd	turning a page of dialog is silent
scripts/ui/dialog_box.gd	s|\t\t\tsound_wanted.emit\(Sfx.id_of\(Sfx.Cue.TALK\)\)|\t\t\tpass|	tests/integration/test_world_sounds.gd	the typewriter has no voice
scripts/world/world_scene.gd	s|\t\tAudioBus.play\(Sfx.Cue.LOCKED\)|\t\tpass|	tests/integration/test_world_sounds.gd	a door that refuses to open gives no feedback for it

# --- M14: turning it down ---
scripts/autoload/settings.gd	s|\t_level = \(\(_level \+ 1\) % Level.size\(\)\) as Level|\t_level = Level.NORMAL|	tests/unit/test_settings.gd	the volume row stops changing anything
scripts/autoload/settings.gd	s|\tAudioBus.set_volume\(sound_gain\(\)\)|\tpass|	tests/unit/test_settings.gd	the menu says Quiet while nothing gets any quieter
scripts/autoload/settings.gd	s|\tif raw < 0 or raw >= Level.size\(\):|\tif false:|	tests/unit/test_settings.gd	a settings file from the future silences the game with no way to find out why
scripts/autoload/settings.gd	s|\tvar err := JsonFile.write\(_path, \{"sound_level": int\(_level\)\}\)|\tvar err := OK|	tests/unit/test_settings.gd	the chosen volume never survives a restart
scripts/autoload/settings.gd	s|\t\treturn QA_PATH|\t\treturn DEFAULT_PATH|	tests/unit/test_settings.gd	a scripted play session writes the player's real settings
scripts/ui/pause_menu.gd	s|\t\tif _index == Row.SOUND:|\t\tif false:|	tests/unit/test_pause_menu.gd	a game with no save slots cannot turn the sound down
scripts/ui/pause_screen.gd	s|\t\t\treturn _menu.sound_label\(\) if at == PauseMenu.Row.SOUND else TOP_LABELS\[at\]|\t\t\treturn TOP_LABELS[at]|	tests/integration/test_pause_and_saves.gd	the sound row draws as an empty line
tools/compile_all.gd	s|\t\tif at == 0 or not _is_identifier_char\(code\[at - 1\]\):|\t\tif true:|	tests/unit/test_compile_all.gd	a singleton whose name ends another identifier drops files out of the compile gate

# --- M15: the played game, and the artifact it ships as ---
scripts/ui/battle_logic.gd	s|return maxi\(1, attack - defense\)|return maxi(1, attack - defense + 3)|	tests/fixtures/qa/quest/finish_the_quest.json	combat arithmetic changes and the PLAYED game does not notice
scripts/ui/battle_logic.gd	s|\t\t\twho.hp = who.max_hp\(\)|\t\t\tpass|	tests/fixtures/qa/quest/finish_the_quest.json	levelling stops healing, which the played game only sees because it now reads hp mid-run
scripts/spritegen/tile_bank.gd	s|if row.length\(\) != tile:|if false:|	tests/unit/test_tile_bank.gd	a ragged tile row stops being reported
scripts/spritegen/tile_bank.gd	s|if rows.size\(\) != tile:|if false:|	tests/unit/test_tile_bank.gd	a tile that is not the bank's size stops being reported
scripts/spritegen/tile_bank.gd	s|if not known_chars.contains\(ch\):|if false:|	tests/unit/test_tile_bank.gd	a typo'd pixel character stops being reported
scripts/spritegen/tile_bank.gd	s|elif seen.has\(tile_id\):|elif false:|	tests/unit/test_tile_bank.gd	two tiles answering to one name stop being reported
scripts/spritegen/tile_bank.gd	s|if not override.is_empty\(\):|if false:|	tests/unit/test_tile_bank.gd	a style stops being able to recolour one tile of a shared bank
scripts/spritegen/tile_gen.gd	s|if bank.tile != style.tile_size:|if false:|	tests/unit/test_tile_bank.gd	pixel art authored at another size is silently scaled
scripts/spritegen/tile_gen.gd	s|img.set_pixel\(x, y, outline\)|pass|	tests/unit/test_tile_bank.gd	the outline character stops drawing anything
scripts/spritegen/tile_gen.gd	s|var tone := TileBank.TONE_CHARS.find\(ch\)|var tone := -1|	tests/unit/test_tiles.gd	authored rows stop reaching the drawn tile
scripts/world/npc_brain.gd	s|return kind != Kind.STATIC|return true|	tests/integration/test_world_npcs.gd	every statue in the game is handed a brain, including the ones QA sessions walk into
scripts/world/npc_brain.gd	s|for dx in range\(-_range, _range \+ 1\):|for dx in range(-9, 10):|	tests/unit/test_npc_brain.gd	the wander bound stops binding and the shopkeeper leaves the shop
scripts/world/npc_brain.gd	s|_index = \(_index \+ 1\) % _path.size\(\)|_index = 0|	tests/unit/test_npc_brain.gd	a patrol walks to its first waypoint forever instead of round its route
scripts/world/map_data.gd	s|if kind < 0:|if false:|	tests/unit/test_map_data.gd	a typo'd behavior stands still instead of failing the build
scripts/world/map_data.gd	s|if solid_tiles.has\(ground_at\(point\)\) or solid_tiles.has\(decor_at\(point\)\):|if false:|	tests/unit/test_map_data.gd	a patrol waypoint inside a wall is accepted and the NPC walks into it forever
scripts/world/world_scene.gd	s|\t_drive_npcs\(\)|\tpass|	tests/integration/test_world_npcs.gd	behaviour is read from the map and then nothing ever moves
scripts/world/actor_body.gd	s|platform_floor_layers = 0|platform_floor_layers = 0xFFFFFFFF|	tests/integration/test_world_npcs.gd	an NPC walking into the player from the north is dragged wherever the player strafes
scripts/autoload/game_state.gd	s|if n <= 0 or n > gold:|if false:|	tests/unit/test_saves.gd	a player buys what they cannot afford and the purse goes negative
scripts/autoload/game_state.gd	s|gold -= n|pass|	tests/unit/test_saves.gd	spending pays for nothing and money is infinite
scripts/data/migrations.gd	s|d\["gold"\] = 0|pass|	tests/unit/test_saves.gd	an old save loads with no purse at all
scripts/ui/battle_logic.gd	s|if _outcome == Outcome.VICTORY and purse > 0:|if false:|	tests/unit/test_battle_logic.gd	winning a fight pays nothing
scripts/data/save_data.gd	s|if gold < 0:|if false:|	tests/unit/test_saves.gd	a hand-edited save carrying a negative purse loads without complaint
scripts/ui/shop_menu.gd	s|if _page == Page.BUY and not affordable\(_index\):|if false:|	tests/unit/test_shop_menu.gd	a player buys what they cannot afford and the purse decides afterwards
scripts/ui/shop_menu.gd	s|return r != null and r.price <= _gold|return r != null|	tests/unit/test_shop_menu.gd	every row reads as affordable, so the refusal never fires
scripts/ui/shop_menu.gd	s|return maxi\(buy_price / 2, 1\)|return buy_price|	tests/unit/test_shop_menu.gd	a shop pays full price for what it resells and money is infinite
scripts/ui/shop_menu.gd	s|_index = Row.BUY if _page == Page.BUY else Row.SELL|_index = 0|	tests/unit/test_shop_menu.gd	backing out of a page drops the player at the top of a counter they were halfway down
scripts/data/shop_def.gd	s|elif seen.has\(item_id\):|elif false:|	tests/unit/test_items.gd	a shop stocks the same thing twice and the cursor lies about what it points at
scripts/ui/shop_menu.gd	s|return price > 0|return true|	tests/unit/test_shop_menu.gd	unpriced quest items are for sale and a key can be sold away
scripts/ui/shop_menu.gd	s|_count = clampi\(_count \+ delta, 1, limit\(\)\)|_count = _count + delta|	tests/unit/test_shop_menu.gd	the count runs past what the purse can cover and the keeper offers a deal it must refuse
scripts/ui/shop_menu.gd	s|return maxi\(_gold / maxi\(r.price, 1\), 1\)|return 99|	tests/unit/test_shop_menu.gd	a player buys eleven tonics with three tonics worth of gold
scripts/ui/shop_menu.gd	s|return 0 if r == null or _count <= 0 else r.price \* _count|return 0 if r == null else r.price|	tests/unit/test_shop_menu.gd	the total stops multiplying, so the player agrees to one number and pays another
scripts/ui/shop_menu.gd	s|_saying = Saying.POOR|pass|	tests/unit/test_shop_menu.gd	a refusal makes no words, which reads as a dead key
scripts/ui/shop_menu.gd	s|return r.description if r != null else ""|return ""|	tests/unit/test_shop_menu.gd	the description bar goes blank and the shop stops saying what it sells
scripts/ui/shop_menu.gd	s|_saying = Saying.HOW_MANY|pass|	tests/unit/test_shop_menu.gd	the keeper stops asking how many and the count runs unannounced
scripts/ui/battle_logic.gd	s|damage\(swinger.combat.attack_at\(swinger.level\) \+ swinger.attack_mod,|damage(swinger.combat.attack_at(swinger.level),|	tests/unit/test_battle_logic.gd	a sword changes nothing and gear is decoration
scripts/ui/battle_logic.gd	s|on.combat.defense_at\(on.level\) \+ on.defense_mod\)|on.combat.defense_at(on.level))|	tests/unit/test_battle_logic.gd	armour changes nothing and gear is decoration
scripts/autoload/game_state.gd	s|if wearers_of\(id\) - already \+ 1 > inventory.count\(id\):|if false:|	tests/unit/test_saves.gd	the player equips a sword they do not own
scripts/autoload/game_state.gd	s|\t_strip_phantom_markers\(id\)|\tpass|	tests/unit/test_saves.gd	the last sword leaves the bag and stays equipped as a phantom
scripts/data/migrations.gd	s|d\["equipment"\] = \{\}|pass|	tests/unit/test_saves.gd	an old save loads with no equipment map at all
scripts/data/save_data.gd	s|if int\(items.get\(id, 0\)\) <= 0:|if false:|	tests/unit/test_saves.gd	a hand-edited save equipping what it does not carry loads without complaint
scripts/data/item_def.gd	s|if slot != &"" and not SLOTS.has\(slot\):|if false:|	tests/unit/test_items.gd	a typo'd slot name becomes a trinket that never equips
scripts/ui/pause_menu.gd	s|\t\tif row.slot == _pick_slot:|\t\tif true:|	tests/unit/test_pause_menu.gd	a tonic is offered as armour, because the candidate list stopped filtering
scripts/ui/pause_menu.gd	s|var worn := "\(E\) " if row.equipped else ""|var worn := ""|	tests/unit/test_pause_menu.gd	nothing in the bag says which sword is the one you are holding
scripts/world/world_scene.gd	s|if GameState\.is_equipped\(item\.id\):|if false:|	tests/integration/test_world_equipment.gd	the sword on your own back is offered for sale
scripts/world/world_scene.gd	s|\treturn "Take off: %s  \(%s\)" % \[_delta_words\(-worn.attack, -worn.defense\), _totals_words\(\)\]|\treturn ""|	tests/integration/test_world_equipment.gd	taking gear off promises nothing, so the row is a press into silence
scripts/ui/pause_menu.gd	s|\t\tif _index == Row.EQUIP:|\t\tif false:|	tests/unit/test_pause_menu.gd	a game with no save slots cannot open its own wardrobe
scripts/ui/pause_menu.gd	s|\t\t_pick_slot = slot_row.slot_id|\t\tpass|	tests/unit/test_pause_menu.gd	picking a slot opens a candidate list that is answering about nowhere
scripts/ui/pause_menu.gd	s|\t\t\tvar answer := Pick.of\(Kind.UNEQUIP, -1, &"", _pick_slot\)|\t\t\tvar answer := Pick.of(Kind.NONE)|	tests/unit/test_pause_menu.gd	the take-off row is decoration, so gear once worn is worn forever
scripts/ui/pause_menu.gd	s|\t\t\tif pick_worn_name\(\).is_empty\(\):|\t\t\tif false:|	tests/unit/test_pause_menu.gd	taking off an empty slot is asked for, and the world shrugs
scripts/ui/pause_menu.gd	s|\t\tvar worn_answer := Pick.of\(Kind.EQUIP, -1, chosen.id\)|\t\tvar worn_answer := Pick.of(Kind.NONE)|	tests/unit/test_pause_menu.gd	a confirm on a candidate equips nothing
scripts/ui/pause_menu.gd	s|^\t_page = Page.EQUIP$|\tpass|	tests/unit/test_pause_menu.gd	equipping strands the cursor on a candidate list built from a bag that just changed
scripts/ui/pause_menu.gd	s|^\t\t\treturn Row.EQUIP$|\t\t\treturn Row.SAVE|	tests/unit/test_pause_menu.gd	backing out of the wardrobe lands the cursor on Save
scripts/ui/pause_menu.gd	s|\t\treturn "%s: \(nothing\)" % row.label|\t\treturn ""|	tests/unit/test_pause_menu.gd	an empty slot draws a blank row, which reads as a menu that failed
scripts/ui/pause_menu.gd	s|\t\treturn "\(take off\)"|\t\treturn ""|	tests/unit/test_pause_menu.gd	the one row that removes gear is drawn as an empty line
scripts/world/world_scene.gd	s|\tGameState.equip\(def.slot, item_id, _pause_member\)|\tpass|	tests/integration/test_world_equipment.gd	a confirm on the equipment screen never reaches the slot map
scripts/world/world_scene.gd	s|\tGameState.unequip\(slot, _pause_member\)|\tpass|	tests/integration/test_world_equipment.gd	the world hears the take-off and leaves the gear on
scripts/world/world_scene.gd	s|\t\tattack_delta -= current.attack|\t\tpass|	tests/integration/test_world_equipment.gd	a candidate promises its own stats again instead of the swap it would be
scripts/world/world_scene.gd	s|\t\tgrowth.attack_at\(grown\), _equip_mod\(&"attack", member\),|\t\t0, 0,|	tests/integration/test_world_equipment.gd	the equip screen stops saying what the player's numbers actually are
scripts/ui/pause_screen.gd	s|\t_stats.visible = equipping and not _menu.stats_label\(\).is_empty\(\)|\t_stats.visible = false|	tests/integration/test_pause_and_saves.gd	the stats readout never draws, so a delta has nothing to be a delta of
scripts/ui/pause_menu.gd	s|\t\tif _index == Row.STATUS:|\t\tif false:|	tests/unit/test_pause_menu.gd	a game with no save slots cannot ask how its player is doing
scripts/ui/pause_menu.gd	s|\t\treturn "\(nothing to report\)"|\t\treturn ""|	tests/unit/test_pause_menu.gd	a status page with nothing to say draws blanks, which reads as a failed draw
scripts/ui/pause_menu.gd	s|^\t\t\treturn Row.STATUS$|\t\t\treturn Row.SAVE|	tests/unit/test_pause_menu.gd	backing out of the status page lands the cursor on Save
scripts/world/world_scene.gd	s|\t\tout.append\("Level %d" % level\)|\t\tpass|	tests/integration/test_world_equipment.gd	the status page never says what level the player is
scripts/world/world_scene.gd	s|\t\tout.append\("HP %d/%d" % \[hp, curve.max_hp\(level\)\]\)|\t\tpass|	tests/integration/test_world_equipment.gd	nothing outside a fight says how hurt the player is
scripts/world/world_scene.gd	s|\t\t\tout.append\("XP %d  \(next in %d\)" % \[|\t\t\tout.append("" % [|	tests/integration/test_world_equipment.gd	the line a player opens the status page FOR is missing
scripts/world/world_scene.gd	s|\t\tout.append\(PauseMenu.gear_label\(row\)\)|\t\tpass|	tests/integration/test_world_equipment.gd	the status page cannot tell you what you are wearing
scripts/ui/dialog_runner.gd	s|\tif not _can_afford\(choice\):|\tif false:|	tests/unit/test_dialog_runner.gd	a player with no coin sleeps anyway and the purse goes wherever it likes
scripts/ui/dialog_runner.gd	s|\treturn spend \+ _gold_committed\(\) <= _known_gold|\treturn spend <= _known_gold|	tests/unit/test_dialog_runner.gd	ten gold pays for two six-gold nights, because each is checked against an untouched purse
scripts/ui/dialog_runner.gd	s|\t\t_effects.append\(\{"op": GameContext.OP_SPEND_GOLD, "amount": spend\}\)|\t\tpass|	tests/unit/test_dialog_runner.gd	the keeper is agreed with and never paid
scripts/ui/dialog_runner.gd	s|\t\t_effects.append\(\{"op": GameContext.OP_REST\}\)|\t\tpass|	tests/unit/test_dialog_runner.gd	the player pays for a night and wakes up as hurt as they went to bed
scripts/ui/dialog_runner.gd	s|\t\t\tif costs > 0 and refusal.is_empty\(\):|\t\t\tif false:|	tests/unit/test_dialog_runner.gd	a keeper charges money and says nothing at all when the player cannot pay
scripts/ui/dialog_runner.gd	s|\t\t_collect_reachable\(str\(\(entry as Dictionary\).get\("poor_next", ""\)\), seen\)|\t\tpass|	tests/unit/test_dialog_runner.gd	every correctly-written refusal fails the build as unreachable
scripts/world/world_scene.gd	s|\t\t\t\tif GameState.spend_gold\(int\(effect.get\("amount", 0\)\)\):|\t\t\t\tif false:|	tests/integration/test_world_items.gd	a spend reaches the sink and the money stays in the purse
scripts/world/world_scene.gd	s|_game.combat.max_hp\(level\), GameState.player_xp, level,|GameState.player_hp, GameState.player_xp, level,|	tests/integration/test_world_items.gd	a night at the inn costs money and heals nothing
scripts/world/world_scene.gd	s|\topen_rest.call_deferred\(\)|\tpass|	tests/fixtures/qa/quest/rest_at_the_inn.json	the player pays for a room and the night never comes
scripts/world/world_scene.gd	s|\tRouter.open_overlay\(Router.State.RESTING\)|\tpass|	tests/fixtures/qa/quest/rest_at_the_inn.json	a night passes with the player free to walk out through the middle of it
scripts/ui/rest_screen.gd	s|\t\t_done = true|\t\tpass|	tests/unit/test_rest_screen.gd	a night announces it is over on every frame, not once
scripts/ui/rest_screen.gd	s|\t\t_shade.color.a = float\(_elapsed\) / float\(_fade_frames\)|\t\t_shade.color.a = 0.0|	tests/unit/test_rest_screen.gd	sleep never darkens anything, so a night reads as the game freezing
scripts/ui/slot_menu.gd	s|\t_index = Row.CONTINUE if _has_any_save\(\) else Row.NEW_GAME|\t_index = Row.CONTINUE|	tests/unit/test_title_menu.gd	a player's first press of the game bounces off a row that refuses
scripts/ui/slot_menu.gd	s|\t\tvar answer := top_pick\(_index\)|\t\tvar answer: Pick = null|	tests/unit/test_game_over_menu.gd	the game-over screen's own way back to the title answers nothing
scripts/ui/game_over_menu.gd	s|\treturn ROW_TITLE \+ 1|\treturn Row.size()|	tests/unit/test_game_over_menu.gd	the Title row exists and is never drawn, so nobody can reach it
scripts/ui/title_screen.gd	s|\t\t\tload_requested.emit\(pick.slot\)|\t\t\tpass|	tests/integration/test_title.gd	Continue is pressed at the title and no save is ever loaded
scripts/ui/title_screen.gd	s|\t\t\tnew_game_requested.emit\(\)|\t\t\tpass|	tests/fixtures/qa/quest/the_title_screen.json	New game is pressed and the title just sits there
scripts/world/world_scene.gd	s|\tif not open_title\(\):|\tif true:|	tests/integration/test_title.gd	the game boots straight into a map and the title is never seen
scripts/world/world_scene.gd	s|\t_title.setup\(TitleMenu.of\(_slot_summaries_for\(_offered\)\), style, get_viewport_rect\(\).size,|\t_title.setup(TitleMenu.of([] as Array[SaveData]), style, get_viewport_rect().size,|	tests/integration/test_title.gd	the title never sees the saves, so Continue is refused to a player who has one
scripts/world/world_scene.gd	s|^\topen_title\(\)$|\tpass|	tests/integration/test_title.gd	the game-over screen's Title row leads nowhere
scripts/world/world_scene.gd	s|\treturn restore\(data\)|\treturn enter_map(_game.start_map, _game.start_spawn)|	tests/integration/test_title.gd	Continue starts a new game wearing the save's name
scripts/autoload/router.gd	s|\tset_state\(base\)|\t_state = base|	tests/unit/test_router.gd	a run starts and the state machine tells nobody, the way it did before M23
scripts/autoload/router.gd	s|\t_to_base\(State.TITLE\)|\t_to_base(State.WORLD)|	tests/unit/test_router.gd	going back to the title lands in the world instead
scripts/world/world_scene.gd	s|\t_close_battle\(\)|\tpass|	tests/integration/test_flow_model.gd	a defeat stacks the game over on top of the fight screen it never closed
